,Sno.,State Name,District Name,Total households applied for job card,Total job cards issued,Total job cards (SC),Total job cards (ST),Total job cards (non-SC/ST),Total households demanded work,Total persons demanded work,Total households allotted work,Total persons allotted work,Total muster rolls filled,Total households worked,Total persons worked,Total households reached 100 day limit,Total persons with disability,Total households worked (non-SC/ST),Total person-days worked (non-SC/ST),Total SC households worked,Total person-days worked by SCs,Total ST households worked,Total person-days worked by STs,Total land reform/IAY households worked,Total person-days worked by women,Total person-days,Total SC households over 100 day limit,Total ST households over 100 day limit,"Labour exp. (disbursed, Rs. In Lakhs)","Material exp. (disbursed, Rs. In Lakhs)","Labour exp. (disbursed + pending, Rs. In Lakhs)","Material exp. (disbursed + pending, Rs. In Lakhs)",Amount sanctioned (Rs. In Lakhs),Total works,Total bank accounts,Total individual bank accounts,Total joint bank accounts,Amount disbursed to bank accounts,Total post office accounts,Total individual post office accounts,Total joint post office accounts,Amount disbursed to post office accounts,Total households completed person-days in range:1-10,Total households completed<br>person-days in range:11-20,Total households completed<br>person-days in range:21-30,Total households completed<br>person-days in range:31-40,Total households completed<br>person-days in range:41-50,Total households completed<br>person-days in range:51-60,Total households completed<br>person-days in range:61-70,Total households completed<br>person-days in range:71-80,Total households completed<br>person-days in range:81-99,Total households completed<br>person-days in range:100,Total households completed<br>person-days in range:>100,Total households completed<br>person-days in range:>14,Total workers employed<br>in age group:18-30yrs,Total workers employed<br>in age group:30-40yrs,Total workers employed<br>in age group:40-50yrs,Total workers employed<br>in age group:50-60yrs,Total workers employed<br>in age group:>60yrs,Total households demanded<br>work(Apr),Total households demanded<br>work(May),Total households demanded<br>work(Jun),Total households demanded<br>work(Jul),Total households demanded<br>work(Aug),Total households demanded<br>work(Sep),Total households demanded<br>work(Oct),Total households demanded<br>work(Nov),Total households demanded<br>work(Dec),Total households demanded<br>work(Jan),Total households demanded<br>work(Feb),Total households demanded<br>work(Mar),Total persons demanded work(Apr),Total persons demanded work(May),Total persons demanded work(Jun),Total persons demanded work(Jul),Total persons demanded work(Aug),Total persons demanded work(Sep),Total persons demanded work(Oct),Total persons demanded work(Nov),Total persons demanded work(Dec),Total persons demanded work(Jan),Total persons demanded work(Feb),Total persons demanded work(Mar),Total households worked(Apr),Total households worked(May),Total households worked(Jun),Total households worked(Jul),Total households worked(Aug),Total households worked(Sep),Total households worked(Oct),Total households worked(Nov),Total households worked(Dec),Total households worked(Jan),Total households worked(Feb),Total households worked(Mar),Total persons worked(Apr),Total persons worked(May),Total persons worked(Jun),Total persons worked(Jul),Total persons worked(Aug),Total persons worked(Sep),Total persons worked(Oct),Total persons worked(Nov),Total persons worked(Dec),Total persons worked(Jan),Total persons worked(Feb),Total persons worked(Mar)
524,525.0,UTTAR PRADESH,AMETHI,282234,247593,64635,668,182290,128429,175040,128375,174953,70137,110200,144853,2190,173,78866,3300603,31040,1265830,294,13163,154,1512914,4579596,0,0,8889,2779,8980,4973,31470,61202,244360,233491,10869,903196218,2543,2423,120,8241,0,0,0,0,0,0,0,0,0,0,0,0,26106,45326,42514,23015,7892,13224,70014,86050,48739,35902,35246,34373,27946,12317,0,0,0,14900,87724,110286,57305,41837,39805,39123,31365,13884,0,0,0,12252,63806,69154,37511,26334,26863,23505,14056,208,0,0,0,140931,1227914,1306612,585310,383213,402825,344293,187726,772,0,0,0
525,526.0,UTTAR PRADESH,AMROHA,170076,164070,43130,77,120863,108875,151994,108867,151974,56323,85269,108486,1157,169,61578,1936711,23651,702388,40,1259,102,576745,2640358,0,0,5226,1044,5359,1272,279689,34901,215442,205900,9542,518360671,153,145,8,0,0,0,0,0,0,0,0,0,0,0,0,0,18530,39479,30220,15541,4696,0,46853,74740,58241,46656,43115,33990,25513,9602,0,0,0,0,57002,98047,75082,58543,52151,39823,28914,10652,0,0,0,0,36756,54758,41546,30794,26461,20812,14864,109,0,0,0,0,352677,706383,516343,360862,295165,245387,163113,428,0,0,0
526,527.0,UTTAR PRADESH,AURAIYA,155798,147904,63947,851,83106,78421,91800,78392,91766,40673,67154,76496,661,86,36925,1104581,29923,927923,306,9892,1428,460314,2042396,0,0,4032,577,4121,773,166534,20707,147398,145573,1825,402699017,1447,1415,32,1809,0,0,0,0,0,0,0,0,0,0,0,0,10657,23313,24240,14128,4158,4861,39476,51366,37371,25349,24968,20118,15625,7264,0,0,0,5150,43919,58123,41694,27591,26947,21723,16691,7633,0,0,0,4172,35023,41772,31136,20265,18776,15188,9388,22,0,0,0,31796,426265,527072,358847,218843,216496,164691,98304,82,0,0,0
527,528.0,UTTAR PRADESH,AYODHYA,274717,252256,86910,427,164919,159229,202843,159212,202819,94625,129809,153633,1611,209,79672,2698728,49919,1727217,218,7519,665,1645692,4433464,0,0,8432,3477,8589,4992,47708,57119,282500,278279,4221,880755111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17804,47449,51999,27268,9113,25435,94609,119659,65709,49204,44494,64558,44519,24622,0,0,0,27178,109567,144557,73402,53795,48749,72155,48175,26206,0,0,0,20541,81499,89104,45075,32875,30802,35584,24516,329,0,0,0,179594,1144648,1202864,499221,364732,365754,396173,278945,1533,0,0,0
528,529.0,UTTAR PRADESH,AZAMGARH,623490,532022,196649,1579,333794,322607,355991,322395,355753,142517,253736,276412,1288,381,153663,4905851,99145,3136741,928,28002,496,3171691,8070594,0,0,14492,5522,14846,7047,54380,88103,497638,495591,2047,1586875235,6393,6382,11,53667,0,0,0,0,0,0,0,0,0,0,0,0,42341,86326,87897,47264,12492,30316,158137,212052,107171,89398,74115,75487,73234,35111,0,0,0,31713,169261,230075,113840,93949,77294,78572,75939,36256,0,0,0,24940,146610,176394,79194,47104,45299,43411,40013,543,0,0,0,183424,2124442,2679104,949660,562155,578971,517636,471959,3243,0,0,0
529,530.0,UTTAR PRADESH,BAGHPAT,34611,33059,8326,15,24718,3968,4686,3951,4666,3127,3445,3998,18,9,2403,69240,1035,33715,7,114,15,25847,103069,0,0,202,8,208,11,46545,2710,29532,26796,2736,20245524,451,429,22,0,0,0,0,0,0,0,0,0,0,0,0,0,734,1112,1270,683,199,7,796,2203,2300,1495,1237,678,488,342,0,0,0,8,917,2455,2609,1724,1417,790,557,382,0,0,0,0,661,1904,2032,1258,1103,593,334,7,0,0,0,0,7968,23845,28760,16059,15003,7139,4274,21,0,0,0
530,531.0,UTTAR PRADESH,BAHRAICH,615549,467224,86874,2463,377887,245088,313313,244898,313096,126909,175629,214148,6092,502,143892,5775861,30384,1227381,1353,59738,1268,2391316,7062980,0,0,12190,8248,12390,9802,1318552,80010,476241,471942,4299,1386438134,303,302,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28577,76477,68022,27999,10723,4617,109705,178978,79893,53334,53906,62407,49727,18028,0,0,0,5231,131694,221290,93022,59892,60286,70365,54868,19377,0,0,0,3847,91277,118365,59117,40039,38268,41340,33968,893,0,0,0,60160,1666070,2232042,913155,573281,551860,574584,486717,5116,0,0,0
531,532.0,UTTAR PRADESH,BALLIA,373310,309447,48577,6503,254367,169070,199711,168972,199597,74596,131922,151422,402,173,107451,3463628,21707,673901,2764,89950,1386,1501342,4227479,0,0,8117,1601,8292,1946,34245,57239,289114,286683,2431,839246631,1648,1592,56,2412,0,0,0,0,0,0,0,0,0,0,0,0,17366,39830,54425,29426,10307,17030,89449,122225,50100,28204,21997,23475,34764,13773,0,0,0,18373,101269,140892,55074,30464,23513,25156,37208,14496,0,0,0,13650,81887,84824,38659,18333,12807,14709,20330,140,0,0,0,143943,1340729,1344996,518245,248544,173062,188916,268231,813,0,0,0
532,533.0,UTTAR PRADESH,BALRAMPUR,235787,218094,32210,3082,182802,153310,180864,153247,180796,59717,106997,120649,2155,113,88790,3807456,16635,712152,1572,65217,1139,1477645,4584825,0,0,8209,2776,8373,3860,32729,43149,222983,219052,3931,909142658,52,49,3,26733,0,0,0,0,0,0,0,0,0,0,0,0,17269,38092,38537,19846,6905,19964,70337,103575,73907,51327,51257,60349,52951,25328,0,0,0,21381,78440,117519,81681,56003,55436,65173,56043,26574,0,0,0,14393,59709,69377,35466,26510,27244,33870,28252,71,0,0,0,175672,1057826,1133254,532303,389231,406069,496536,393693,241,0,0,0
533,534.0,UTTAR PRADESH,BANDA,280127,240905,61499,185,179221,136942,236386,136938,236377,70284,108553,161815,2824,109,81191,2957630,27301,1050278,61,2170,630,1649223,4010078,0,0,7561,4452,7612,5021,33135,44927,308711,297643,11068,808282995,1095,952,143,0,0,0,0,0,0,0,0,0,0,0,0,0,21418,52102,51888,27397,9010,10899,55898,84896,52197,40064,36954,33067,24646,9637,0,0,0,14566,82875,142414,76864,58412,53850,48104,33504,12420,0,0,0,9518,50426,54599,42926,29726,28434,22292,14593,157,0,0,0,130240,845922,925564,686690,439730,444466,332113,204739,614,0,0,0
534,535.0,UTTAR PRADESH,BARABANKI,483415,461322,166683,262,294377,175997,218144,175937,218071,77670,141403,171116,4557,220,84283,3352285,57038,2247379,82,3577,3152,1490464,5603241,0,0,11187,5237,11277,7271,5907223,58033,433299,430742,2557,1115062479,1603,1593,10,1809,0,0,0,0,0,0,0,0,0,0,0,0,17742,54849,67310,23800,6446,16600,80597,116353,68388,51484,53044,47402,51590,23878,0,0,0,18866,95851,138875,78258,56844,58428,51839,55751,25572,0,0,0,14149,69967,88834,50274,35274,36520,30961,29801,138,0,0,0,175612,1248942,1563247,702837,501620,546518,458668,405202,595,0,0,0
535,536.0,UTTAR PRADESH,BAREILLY,308259,294184,63351,155,230678,215806,282667,215770,282603,85725,162640,197862,1088,679,128310,2918100,34214,821401,116,1709,668,662259,3741210,0,0,7406,2013,7535,3183,7674028,69057,316873,312880,3993,736808911,5483,5411,72,0,0,0,0,0,0,0,0,0,0,0,0,0,35269,77906,59023,20732,4932,31989,128675,153452,82169,59283,55172,51062,50342,23240,0,0,0,36712,154986,186959,95908,67821,63512,59577,58250,26294,0,0,0,23772,107958,95918,54629,27726,21852,23036,22988,634,0,0,0,190008,1087879,972554,520329,254321,220707,250760,242694,1958,0,0,0
536,537.0,UTTAR PRADESH,BASTI,474347,421948,86825,229,334894,285933,347340,285763,347128,100978,228995,269204,1869,240,180707,6902233,48160,1913590,128,3988,348,3776463,8819811,0,0,15908,8489,16271,10914,59612,93830,486031,479029,7002,1738216535,13326,12983,343,0,0,0,0,0,0,0,0,0,0,0,0,0,51760,86543,71809,42200,16687,22,138900,190158,61770,60562,56204,105352,72940,27190,0,0,0,23,159236,221772,68011,65519,60895,117417,79499,28871,0,0,0,0,127412,169986,46194,36220,32325,60801,40550,229,0,0,0,0,2364108,3180062,703096,551323,499348,928687,593629,1266,0,0,0
537,538.0,UTTAR PRADESH,BIJNOR,263023,241655,96425,755,144475,191609,252317,191581,252283,95622,155743,193754,753,351,88836,1951233,66467,1392614,440,10501,99,854448,3354348,0,0,6635,1701,6768,2594,369569,36805,318985,315529,3456,660732294,2015,2004,11,201,0,0,0,0,0,0,0,0,0,0,0,0,29081,63747,60458,30836,9631,0,97091,139151,94236,58335,64764,60576,54872,24989,0,0,0,0,118401,174702,113741,68516,75790,70747,63449,28171,0,0,0,0,78469,110534,72197,37419,40119,34757,31716,401,0,0,0,0,605407,1019662,596787,295895,312697,269212,252715,2105,0,0,0
538,539.0,UTTAR PRADESH,BUDAUN,300733,285541,55845,186,229510,167839,194239,167797,194191,45495,121814,133702,1608,505,97136,3329996,24549,769127,129,3596,676,767880,4102719,0,0,7949,968,8077,1227,3443957,63918,258170,256094,2076,809091939,879,875,4,1407,0,0,0,0,0,0,0,0,0,0,0,0,31948,53651,33150,12589,2364,118,81819,110538,80684,67894,61283,51176,45499,18997,0,0,0,119,89626,123873,88941,73112,65598,54844,48517,19837,0,0,0,1,64079,71043,52432,39901,33093,27272,18895,44,0,0,0,1,819979,989436,723862,515106,447285,374812,232013,225,0,0,0
539,540.0,UTTAR PRADESH,BULANDSHAHR,139679,129822,31008,57,98757,60257,67090,60207,67024,19666,44167,47896,66,51,35317,672661,8804,177978,46,876,75,172339,851515,0,0,1663,50,1714,75,5284,12927,109367,107211,2156,168107506,1506,1463,43,0,0,0,0,0,0,0,0,0,0,0,0,0,8123,19557,13183,5696,1337,7,20109,39933,28793,16462,11075,8973,7712,4296,0,0,0,7,21708,43925,31089,17441,11749,9441,8042,4440,0,0,0,0,16842,24303,17977,10979,7538,6206,3538,2,0,0,0,0,153803,234663,169684,106069,78692,70580,38022,2,0,0,0
540,541.0,UTTAR PRADESH,CHANDAULI,264449,249253,69207,1239,178807,146127,223870,146110,223839,80891,115872,164456,2392,355,80112,3154507,35293,1353980,467,20957,314,1480199,4529444,0,0,9045,4426,9132,5682,345826,43065,274025,265294,8731,905699518,6147,4814,1333,11256,0,0,0,0,0,0,0,0,0,0,0,0,19419,51202,55528,28331,9980,18026,85022,105736,55664,34804,32939,33488,30586,16037,0,0,0,22646,118288,152285,73130,44677,40528,41519,37588,19305,0,0,0,14635,75434,81136,42880,22093,19794,17328,13303,146,0,0,0,148292,1306961,1486359,633785,301187,264126,222662,165255,817,0,0,0
541,542.0,UTTAR PRADESH,CHITRAKOOT,158759,148486,60482,20,87984,105040,177416,105037,177414,78499,90705,141063,3817,94,52360,2127923,38327,1621862,18,731,342,1588741,3750516,0,0,7539,2372,7581,3712,29250,25134,205938,201802,4136,751044246,112,87,25,0,0,0,0,0,0,0,0,0,0,0,0,0,25565,45532,41347,21723,6900,18614,60402,70810,44676,31890,32266,32363,29400,12386,0,0,0,26470,93534,114200,66087,44852,45157,45119,40798,16004,0,0,0,15412,54890,54270,36286,24654,24759,21726,16133,408,0,0,0,159028,953519,930592,522478,321717,344547,303506,212555,2574,0,0,0
542,543.0,UTTAR PRADESH,DEORIA,291539,265991,70352,7002,188637,187138,204138,186933,203917,52358,110098,117027,757,114,79414,2797083,27674,1012236,3010,109987,366,1264527,3919306,0,0,7050,1317,7175,1787,600695,60145,244562,242231,2331,776508838,4150,4103,47,11457,0,0,0,0,0,0,0,0,0,0,0,0,11243,34856,46309,20684,3935,20136,73219,107656,46103,41647,42000,73222,56334,24536,0,0,0,20753,76874,114235,48096,42979,43398,76811,58351,25261,0,0,0,15919,65013,64014,28576,16127,14277,28669,22588,247,0,0,0,187322,1145380,1047792,419058,234610,209244,364837,309846,1217,0,0,0
543,544.0,UTTAR PRADESH,ETAH,196975,173982,51039,38,122905,87718,108257,87677,108196,48159,65785,77396,1227,97,52086,2283781,13676,572705,23,750,282,740283,2857236,0,0,5642,1250,5765,2713,4796041,33220,164900,161065,3835,559399875,12273,11807,466,0,0,0,0,0,0,0,0,0,0,0,0,0,16545,27032,22807,8733,2279,5971,36908,53340,37564,31634,29600,24830,22001,9568,0,0,0,6540,42936,64820,42689,35344,32677,27083,24249,10473,0,0,0,4616,30402,38829,33700,24854,22947,20412,15658,608,0,0,0,40297,495177,673652,498954,345882,339636,269806,189518,4314,0,0,0
544,545.0,UTTAR PRADESH,ETAWAH,190327,178665,64688,248,113729,113729,132947,113689,132898,59914,95461,108331,2016,97,62638,2331406,32688,1269054,135,5884,757,722438,3606344,0,0,6964,1936,7219,2542,21936,32874,157315,153843,3472,702448930,3717,3622,95,0,0,0,0,0,0,0,0,0,0,0,0,0,22419,34732,30560,15943,4677,8913,46729,75166,56743,47447,42906,31080,25555,12274,0,0,0,9459,51480,84667,62422,51747,46216,33005,26792,12796,0,0,0,7371,42066,58241,48583,38268,32733,22983,15589,42,0,0,0,62042,553330,888627,675327,513019,441196,294014,178569,220,0,0,0
545,546.0,UTTAR PRADESH,FARRUKHABAD,197854,176410,28130,196,148084,95589,106279,95573,106258,58026,70862,77019,754,101,60434,2261903,10325,366578,103,3510,1322,448666,2631991,0,0,5204,1052,5297,1765,21640,39988,130117,129065,1052,516441795,101,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22240,27115,18201,7505,1959,11330,43102,63557,52096,41942,38116,32913,23262,11237,0,0,0,11905,46218,68874,55863,44203,39934,34429,24128,11596,0,0,0,9443,36957,45558,36459,26426,23933,20410,12371,288,0,0,0,67927,478408,628817,488543,316238,279449,235254,136249,1700,0,0,0
546,547.0,UTTAR PRADESH,FATEHPUR,366047,301264,117748,110,183406,166624,199505,166570,199437,65609,128973,148632,2819,224,76135,3013046,52761,2033314,77,2654,1702,1719088,5049014,0,0,10077,4132,10145,4772,41502,47106,294047,291637,2410,1009867438,463,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19535,44408,47866,27777,9046,19214,74754,108319,68773,54489,50745,45177,33371,13386,0,0,0,20724,84498,125790,76854,59406,54916,49121,35637,14011,0,0,0,15247,61761,75085,50260,36622,33900,26818,17017,36,0,0,0,213810,1059583,1351371,802236,514409,490699,399952,216801,153,0,0,0
547,548.0,UTTAR PRADESH,FIROZABAD,187829,161106,56808,210,104088,89876,104081,89748,103913,54057,71841,81063,679,116,46074,1574345,25663,1009128,104,3232,732,800765,2586705,0,0,5018,696,5128,779,18214,27910,146426,140354,6072,508570782,4761,4323,438,0,0,0,0,0,0,0,0,0,0,0,0,0,23533,26880,20438,8019,2193,2021,32141,57178,52165,43699,35816,28760,21603,10969,0,0,0,2369,35905,64355,57425,47871,38603,31192,23502,11869,0,0,0,84,25604,46620,43014,32364,26498,19261,10708,324,0,0,0,2088,280195,668786,565476,394522,322642,236801,114444,1751,0,0,0
548,549.0,UTTAR PRADESH,GAUTAM BUDDHA NAGAR,15233,14182,4823,26,9333,751,863,751,863,498,693,788,0,0,428,10736,259,7331,6,159,9,3366,18226,0,0,36,0,37,0,149,746,6428,5983,445,3635085,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,251,198,107,27,0,0,189,586,460,160,160,104,27,0,0,0,0,0,206,674,536,175,178,114,33,0,0,0,0,0,185,552,433,115,118,62,0,0,0,0,0,0,1249,8517,5619,1037,1378,426,0,0,0,0
549,550.0,UTTAR PRADESH,GHAZIABAD,18045,17395,5462,88,11845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,15749,11253,4496,0,207,190,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,551.0,UTTAR PRADESH,GHAZIPUR,458611,386794,95058,2480,289256,241540,299224,241415,299029,88053,209126,249665,1866,243,152155,5204614,55611,1783553,1360,45100,1586,2527430,7033267,0,0,12650,2160,12915,3524,42191,60549,424134,410290,13844,1400569103,7601,6512,1089,6231,0,0,0,0,0,0,0,0,0,0,0,0,33974,71598,79895,48323,15866,16503,129630,154768,85540,58685,44274,35260,34288,13160,0,0,0,18355,151645,185871,97744,65671,48922,38365,37037,14110,0,0,0,12280,118457,130295,74578,43235,29735,24246,18705,166,0,0,0,158552,1961242,2190856,1109388,586057,420565,350083,255651,873,0,0,0
551,552.0,UTTAR PRADESH,GONDA,425276,352807,69580,706,282521,188885,206494,188807,206404,69334,140407,151491,2041,236,111861,4370558,28258,1135746,288,11877,1665,1783330,5518181,0,0,10536,3596,10728,4600,53994,67729,341994,340075,1919,1097088051,939,934,5,0,0,0,0,0,0,0,0,0,0,0,0,0,28966,50763,41837,22266,7659,14184,80113,129679,67199,45679,46581,69392,54907,24842,0,0,0,14713,85056,139212,70172,47309,48279,73071,56913,25677,0,0,0,11527,68571,97506,44332,23945,25221,36238,28571,105,0,0,0,120323,1254837,1823167,669343,341464,383212,521271,404031,533,0,0,0
552,553.0,UTTAR PRADESH,GORAKHPUR,469763,417651,113931,1179,302541,253261,296904,252963,296556,95013,158469,175328,935,173,114022,3591488,44063,1340980,384,13121,555,1877608,4945589,0,0,7907,2288,8137,3306,1186177,69869,377287,368867,8420,980685601,13824,13499,325,17085,0,0,0,0,0,0,0,0,0,0,0,0,21592,50022,55848,35021,12845,29313,121405,170240,69528,73313,71088,64335,47174,20513,1,0,0,31129,133228,194213,75652,81325,78922,68919,49541,21445,1,0,0,24619,109976,102569,38516,22824,28705,31714,22881,301,0,0,0,191745,1631695,1420516,446363,267787,354442,365084,266403,1554,0,0,0
553,554.0,UTTAR PRADESH,HAMIRPUR,195064,183940,45973,78,137889,114903,193777,114856,193696,83782,91134,139306,4864,148,69759,3279549,21328,931899,47,1832,233,1683272,4213280,0,0,8178,2652,8367,3681,233651,32277,241280,229709,11571,821381748,15,14,1,6231,0,0,0,0,0,0,0,0,0,0,0,0,25502,42245,40882,23803,6874,9521,51939,77020,46027,33380,31814,28374,24706,10242,0,0,0,13084,80764,127022,68194,46361,44093,39331,34040,13608,0,0,0,8481,45331,54636,40216,28567,27451,23467,18286,637,0,0,0,87364,855003,1111217,652276,428125,428454,377699,268717,4425,0,0,0
554,555.0,UTTAR PRADESH,HAPUR,16900,14670,5375,12,9283,7172,7886,7142,7851,3591,6640,7294,56,17,3943,106781,2696,84197,1,16,7,59983,190994,0,0,382,1,384,2,809,2897,17344,17169,175,38225263,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986,2296,1923,951,138,0,2000,4802,3188,1812,1717,1449,827,140,0,0,0,0,2183,5308,3472,1952,1857,1543,882,141,0,0,0,0,1914,4475,2964,1658,1606,1065,335,4,0,0,0,0,22912,68170,37430,22280,21693,14514,3987,8,0,0,0
555,556.0,UTTAR PRADESH,HARDOI,641270,608716,238635,629,369452,279246,314634,279117,314486,132830,215919,236370,4363,254,134128,5916011,81582,3419755,209,9088,1603,1861081,9344854,0,0,16649,3580,17010,4922,53018,79429,505788,502048,3740,1864217155,4137,4054,83,8241,0,0,0,0,0,0,0,0,0,0,0,0,39290,79405,70254,35420,12001,21582,138000,184479,119383,93218,83199,80772,59607,22003,0,0,0,22556,149481,202261,127048,97885,86581,84163,61620,22721,0,0,0,17052,117905,126796,94312,72805,65100,59442,34895,188,0,0,0,167039,2039117,2219222,1489363,1078803,1004750,886050,459729,891,0,0,0
556,557.0,UTTAR PRADESH,HATHRAS,94767,89175,24539,73,64563,60748,74638,60721,74588,37941,53062,62309,746,56,37862,1064333,15144,449622,56,1623,150,199978,1515578,0,0,2978,278,3006,333,10456,14562,99318,96937,2381,301794518,687,655,32,0,0,0,0,0,0,0,0,0,0,0,0,0,12396,21275,18728,8156,1754,17495,42590,47602,33670,17805,18854,16486,12843,5658,0,0,0,19312,48882,55333,38144,19486,20974,17995,13748,5937,0,0,0,14284,36807,37011,24972,10925,11608,9131,5756,5,0,0,0,98708,407339,419422,243244,96484,106666,92125,51568,22,0,0,0
557,558.0,UTTAR PRADESH,JALAUN,243164,226466,71910,333,154223,148732,241293,148675,241169,99214,129518,198415,3525,470,86788,4188587,42554,2027384,176,8308,1061,2157530,6224279,0,0,12072,4127,12329,5431,46545,46299,314551,305459,9092,1233254269,3339,2814,525,18291,0,0,0,0,0,0,0,0,0,0,0,0,25350,64516,62895,33562,12096,27008,77620,99564,77590,55826,53246,43416,33568,12121,0,0,0,36962,114359,153195,109940,74168,68839,54561,41535,14629,0,0,0,22278,70490,83723,63888,43526,41748,32702,20083,84,0,0,0,232444,1235603,1635620,1051740,655926,659009,480895,272763,279,0,0,0
558,559.0,UTTAR PRADESH,JAUNPUR,551238,450911,174844,3045,273022,281525,307585,281085,307079,74193,200107,212025,3202,268,126057,5356933,73206,3008418,844,34370,2530,3491009,8399721,0,0,15531,5687,15745,7677,57657,120953,404840,400284,4556,1671726063,9271,9089,182,0,0,0,0,0,0,0,0,0,0,0,0,0,34720,76486,63422,30110,7120,16444,125435,180232,110397,90619,87753,86709,81747,28558,0,0,0,17058,133999,194264,115775,94090,90745,89276,83565,29129,0,0,0,13471,94060,123926,78047,62748,61964,61554,46094,356,0,0,0,172629,1568162,2110022,1227105,941864,920349,838839,620084,667,0,0,0
559,560.0,UTTAR PRADESH,JHANSI,208735,200021,67795,1629,130597,112349,184417,112346,184420,61995,86279,128374,6597,278,55129,2851434,30453,1533876,697,39716,245,1624406,4425026,0,0,7776,3318,7918,3937,35378,41663,275483,253977,21506,884053014,6193,4658,1535,0,0,0,0,0,0,0,0,0,0,0,0,0,22488,44785,37301,18599,5201,14179,57330,73605,50542,40916,39051,31609,27879,12131,0,0,0,19270,85569,115232,70992,55679,52625,41319,36181,14957,0,0,0,11025,47598,52014,39673,27896,24757,19135,14693,52,0,0,0,149900,1016003,1150056,750450,464050,400003,296071,198265,228,0,0,0
560,561.0,UTTAR PRADESH,KANNAUJ,178055,158682,56302,75,102305,106528,127278,106517,127261,47582,73505,83313,900,207,48281,1535376,25192,768297,32,853,2542,359370,2304526,0,0,4621,985,4669,1125,135510,31492,161236,159945,1291,455798765,58,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15009,34131,22076,9704,2393,9363,48429,73678,47029,42446,40350,29849,27204,13151,0,0,0,10028,53642,84061,52559,46824,43910,32736,29651,14297,0,0,0,7921,38251,38736,31979,28006,28950,18607,10988,109,0,0,0,73039,429007,459619,368194,302244,331416,222631,117799,577,0,0,0
561,562.0,UTTAR PRADESH,KANPUR DEHAT,251317,241466,83757,2007,155702,122667,160449,122641,160411,88406,92566,111479,1352,283,60191,2104419,31790,1150118,585,19624,539,728316,3274161,0,0,6373,1182,6439,1519,1631848,43184,219200,217163,2037,647185506,6,5,1,402,0,0,0,0,0,0,0,0,0,0,0,0,18335,37683,36088,15034,4209,13827,64313,85943,59981,44229,40915,30606,26982,15215,0,0,0,15139,76867,108957,71233,50909,46051,33791,29661,16458,0,0,0,10739,55786,60274,47415,31363,29329,20007,14572,1032,0,0,0,78302,755216,836952,566264,342902,330117,210794,149424,6196,0,0,0
562,563.0,UTTAR PRADESH,KANPUR NAGAR,219401,207918,81581,4051,122286,76748,101686,76740,101672,48970,54214,65922,445,152,32302,1020885,21115,681360,797,27912,233,298264,1730157,0,0,3402,483,3455,782,626257,29814,151903,149274,2629,340138087,1841,1786,55,0,0,0,0,0,0,0,0,0,0,0,0,0,6901,23290,20749,10961,4021,669,33431,48703,30621,31597,35862,27389,17538,8832,0,0,0,731,39865,60593,35736,37138,42893,32163,19688,9473,0,0,0,157,27493,35927,24244,18915,19129,13181,7831,354,0,0,0,1782,323877,475043,269618,205889,227576,144180,80108,2084,0,0,0
563,564.0,UTTAR PRADESH,KASHGANJ,148573,142681,26294,92,116295,80866,107123,80799,107027,47150,67175,84752,2173,194,54416,1992817,12724,470731,35,1589,87,667987,2465137,0,0,4723,2566,4774,3694,17594,21772,142920,141714,1206,491071670,5079,4979,100,0,0,0,0,0,0,0,0,0,0,0,0,0,12235,30956,29637,9753,2171,14904,46932,57654,40685,28397,31439,28372,26954,10876,0,0,0,16955,57689,72486,48373,32495,35679,31574,29882,11804,0,0,0,12108,39749,43468,31626,21096,24466,20802,15514,342,0,0,0,100288,513768,567303,351124,235192,283735,249851,162275,1601,0,0,0
564,565.0,UTTAR PRADESH,KAUSHAMBI,249465,222369,110607,87,111675,120548,173012,120500,172960,48557,79936,106099,1144,160,41767,1428732,38128,1314464,41,946,784,1095555,2744142,0,0,5283,2729,5344,3979,20794,32301,202742,194282,8460,538672196,6243,5706,537,0,0,0,0,0,0,0,0,0,0,0,0,0,15758,37425,32876,15311,4729,12168,48457,81278,56718,31689,29154,26844,22560,8875,0,0,0,14522,62147,111042,74324,38463,34516,32133,26728,9954,0,0,0,9433,41278,49196,29948,19451,17849,15358,12809,55,0,0,0,102477,624175,801742,389459,257848,228354,179998,159889,200,0,0,0
