,Sno.,State Name,District Name,Total households applied for job card,Total job cards issued,Total job cards (SC),Total job cards (ST),Total job cards (non-SC/ST),Total households demanded work,Total persons demanded work,Total households allotted work,Total persons allotted work,Total muster rolls filled,Total households worked,Total persons worked,Total households reached 100 day limit,Total persons with disability,Total households worked (non-SC/ST),Total person-days worked (non-SC/ST),Total SC households worked,Total person-days worked by SCs,Total ST households worked,Total person-days worked by STs,Total land reform/IAY households worked,Total person-days worked by women,Total person-days,Total SC households over 100 day limit,Total ST households over 100 day limit,"Labour exp. (disbursed, Rs. In Lakhs)","Material exp. (disbursed, Rs. In Lakhs)","Labour exp. (disbursed + pending, Rs. In Lakhs)","Material exp. (disbursed + pending, Rs. In Lakhs)",Amount sanctioned (Rs. In Lakhs),Total works,Total bank accounts,Total individual bank accounts,Total joint bank accounts,Amount disbursed to bank accounts,Total post office accounts,Total individual post office accounts,Total joint post office accounts,Amount disbursed to post office accounts,Total households completed person-days in range:1-10,Total households completed<br>person-days in range:11-20,Total households completed<br>person-days in range:21-30,Total households completed<br>person-days in range:31-40,Total households completed<br>person-days in range:41-50,Total households completed<br>person-days in range:51-60,Total households completed<br>person-days in range:61-70,Total households completed<br>person-days in range:71-80,Total households completed<br>person-days in range:81-99,Total households completed<br>person-days in range:100,Total households completed<br>person-days in range:>100,Total households completed<br>person-days in range:>14,Total workers employed<br>in age group:18-30yrs,Total workers employed<br>in age group:30-40yrs,Total workers employed<br>in age group:40-50yrs,Total workers employed<br>in age group:50-60yrs,Total workers employed<br>in age group:>60yrs,Total households demanded<br>work(Apr),Total households demanded<br>work(May),Total households demanded<br>work(Jun),Total households demanded<br>work(Jul),Total households demanded<br>work(Aug),Total households demanded<br>work(Sep),Total households demanded<br>work(Oct),Total households demanded<br>work(Nov),Total households demanded<br>work(Dec),Total households demanded<br>work(Jan),Total households demanded<br>work(Feb),Total households demanded<br>work(Mar),Total persons demanded work(Apr),Total persons demanded work(May),Total persons demanded work(Jun),Total persons demanded work(Jul),Total persons demanded work(Aug),Total persons demanded work(Sep),Total persons demanded work(Oct),Total persons demanded work(Nov),Total persons demanded work(Dec),Total persons demanded work(Jan),Total persons demanded work(Feb),Total persons demanded work(Mar),Total households worked(Apr),Total households worked(May),Total households worked(Jun),Total households worked(Jul),Total households worked(Aug),Total households worked(Sep),Total households worked(Oct),Total households worked(Nov),Total households worked(Dec),Total households worked(Jan),Total households worked(Feb),Total households worked(Mar),Total persons worked(Apr),Total persons worked(May),Total persons worked(Jun),Total persons worked(Jul),Total persons worked(Aug),Total persons worked(Sep),Total persons worked(Oct),Total persons worked(Nov),Total persons worked(Dec),Total persons worked(Jan),Total persons worked(Feb),Total persons worked(Mar)
552,553.0,UTTAR PRADESH,ETAH,129754,127275,47570,9,79696,43271,52724,43203,52625,25005,38185,45759,419,77,26543,1059652,11642,463962,0,0,89,327375,1523614,163,0,3032,514,3054,525,565983,11753,104633,102393,2240,260642263,13282,12769,513,4524,22738,84178,240984,127695,187959,195796,166285,96765,358332,16800,26082,1440471,,,,,,4080,15179,23840,18191,13344,8096,2496,1708,5249,4547,2480,2835,4752,17489,27850,21038,14956,8925,2762,1793,5748,4916,2675,3185,3359,13581,22513,18580,13977,8041,3288,1481,4072,3571,2021,2205,53090,196080,402017,296781,223954,125293,43723,22970,53546,53979,25491,26690
553,554.0,UTTAR PRADESH,ETAWAH,132329,128397,55800,176,72421,38448,43437,38474,43460,30592,33669,37552,116,45,18791,636248,14827,495486,51,2683,117,248303,1134417,62,3,2325,331,2333,337,546164,11877,83873,81544,2329,217634791,4873,4744,129,3381,22963,125595,201574,119178,144919,148763,81271,97343,182060,10900,716,1058260,,,,,,1512,8953,19008,11288,8889,3529,1706,551,8733,6116,4514,11606,1688,9646,20614,12134,9735,3857,1823,637,9525,6534,4854,12585,1174,7535,18181,12163,8771,3876,1807,515,6771,7289,4639,9915,15975,90506,279944,161060,117839,48153,24523,6871,90314,100356,62544,137197
554,555.0,UTTAR PRADESH,FARRUKHABAD,136347,130423,23142,109,107172,43363,49101,43285,49000,27813,33976,37859,54,53,28309,812469,5655,156218,12,360,501,140902,969047,7,0,2041,215,2053,221,1390311,9470,75289,73926,1363,173963868,116,115,1,0,27091,140462,182148,132382,140911,127309,62623,80090,72483,5300,102,855531,,,,,,6081,18361,22157,16901,14551,7227,3840,512,2422,3543,1538,9987,6756,20199,24239,18460,15639,7693,4145,540,2628,3791,1633,10516,4010,14342,19437,15195,11995,5486,3315,807,1929,2328,1391,5015,37185,165200,242781,186219,136150,54839,32129,7423,19321,22659,12674,54321
555,556.0,UTTAR PRADESH,FATEHPUR,257248,251321,80370,66,170885,88865,108554,88705,108315,48820,76114,91084,756,78,50226,1855751,25844,896451,44,1420,502,997097,2753622,227,0,6157,908,6176,917,14358716,17246,201915,195764,6151,553807869,592,590,2,2093,52245,256448,452870,204279,343782,409638,263597,174399,527977,34100,43214,2550021,,,,,,15541,36264,45767,26668,19522,7947,4132,2259,6999,13748,8751,11627,18594,42631,53542,30676,21847,8688,4569,2484,7648,15021,9512,12652,12037,32180,41375,23739,14728,6114,3552,1817,5221,10414,6675,7591,207383,575545,754638,376843,244131,90293,57710,28923,72558,163130,100698,90697
556,557.0,UTTAR PRADESH,FIROZABAD,121638,114166,38794,144,75228,46976,55765,46960,55731,32040,40798,47265,89,57,26736,858868,13985,454469,77,2452,568,349804,1315789,26,0,2770,524,2781,526,4790120,12095,87708,79773,7935,225486088,5329,4819,510,22968,31649,149749,215836,148788,217346,167503,98388,126593,154569,4700,4322,1211334,,,,,,8134,19847,23021,18510,14101,9556,768,41,2733,6965,9066,5670,8987,22467,26407,21282,16256,10861,857,43,3010,7515,10033,6576,6444,18142,21903,18132,12755,7051,1993,51,2208,5943,8094,5410,60807,243475,286983,216621,154313,73996,22850,1035,20934,72117,101558,64754
557,558.0,UTTAR PRADESH,GAUTAM BUDDHA NAGAR,15179,14160,4826,8,9326,789,1092,789,1092,608,648,913,0,1,417,9938,230,4348,1,24,48,4485,14310,0,0,45,1,46,1,128,784,5136,4801,335,1447051,7,7,0,0,1404,2651,2921,2148,1132,2070,1090,143,618,0,0,12239,,,,,,44,19,169,372,190,84,37,21,47,1,66,143,88,40,222,444,236,128,60,42,75,2,96,230,44,18,153,288,125,66,36,20,47,1,64,142,812,310,2324,2734,1580,816,659,296,837,32,710,3067
558,559.0,UTTAR PRADESH,GHAZIABAD,18794,18253,5504,89,12660,49,193,49,193,125,49,185,0,3,48,2116,1,70,0,0,0,994,2186,0,0,4,0,4,0,12,51,15766,11259,4507,307300,207,190,17,0,6,79,238,244,184,756,334,75,270,0,0,2152,,,,,,12,12,0,0,0,0,0,0,17,18,1,25,27,47,0,0,0,0,0,0,31,37,2,117,12,12,0,0,0,0,0,0,17,18,1,25,383,433,0,0,0,0,0,0,380,660,30,300
559,560.0,UTTAR PRADESH,GHAZIPUR,321589,300938,76854,1586,222498,101618,133153,101507,132973,44445,91077,117438,387,100,65455,1959301,25214,692942,408,12898,714,896430,2665141,94,2,5404,507,5420,520,13283,18497,256487,231290,25197,474184465,9390,8156,1234,31454,74792,362177,610368,304795,428731,259905,174825,140064,271910,22800,16544,2388953,,,,,,11299,41340,59118,27250,10482,3871,628,607,713,1354,355,6296,13657,51375,76568,32856,12663,4730,946,866,860,1590,421,7831,9299,39771,63183,30535,10960,3375,1038,506,704,1095,386,5132,120963,660562,1136640,425047,155501,55233,19839,8929,8900,18123,4864,52310
560,561.0,UTTAR PRADESH,GONDA,279944,257432,56917,435,200080,117404,129097,117337,129011,42859,99128,107829,271,186,76435,2780515,22473,775937,220,8466,1744,1002746,3564918,61,1,7440,2545,7454,2584,8110140,21348,214075,209874,4201,610529899,985,979,6,12096,36814,345236,558404,444233,551776,431136,246901,277455,714276,19100,9444,3324970,,,,,,29488,63126,66940,38880,13505,13680,5799,2600,6702,16653,11884,18043,31306,67229,71523,40912,14317,14628,6029,2709,6985,17506,12523,19205,24386,55673,56349,27950,7839,11067,4652,1672,4322,12377,8863,13549,307986,1005827,971806,444734,100473,160981,60683,22486,60356,187988,136464,174991
561,562.0,UTTAR PRADESH,GORAKHPUR,352325,335157,94244,1028,239885,108698,121616,108394,121218,65924,98404,108766,194,116,70512,2167518,27576,859469,316,9517,296,1164686,3036504,61,0,6518,340,6528,359,22237448,34603,256610,244101,12509,609297542,15526,15114,412,52934,53348,375372,602121,481328,539069,377924,211979,186191,201353,11100,8672,2794252,,,,,,28039,61360,73705,38593,17107,4963,1190,73,1524,3622,2964,6788,30130,67151,80063,41158,17964,5189,1298,74,1603,3882,3127,7408,24901,58114,73359,40958,14841,4727,815,81,895,2266,2667,6002,280781,813890,1146046,468664,169196,48074,9002,1296,7122,23483,26763,54140
562,563.0,UTTAR PRADESH,HAMIRPUR,153975,150798,41804,47,108947,53796,86202,53775,86166,47965,48261,74491,3336,80,34241,1357774,14007,511545,13,361,103,731769,1869680,801,0,3805,1489,3817,1495,41180088,11388,166491,146858,19633,351691393,14,13,1,0,39229,151030,221583,165744,241082,160961,102838,141100,250624,11800,383689,1749063,,,,,,9486,18316,26948,19896,10993,4048,3985,2896,5774,7325,8349,7153,14188,27605,41574,30061,16077,5690,5955,3959,8577,10687,11999,10616,7903,17276,26872,19743,8789,3704,3860,3016,5501,8779,8451,7801,116945,264925,462322,301607,104433,45820,58189,58819,76754,140491,136285,103090
563,564.0,UTTAR PRADESH,HAPUR,9827,9432,3727,8,5697,4775,5510,4756,5490,3164,4523,5200,15,6,2805,115983,1718,69643,0,0,18,64299,185626,3,0,345,68,346,68,887232,974,10430,9906,524,30787777,6,6,0,0,1006,15884,32531,4089,25371,36651,8742,18127,41969,1500,0,182499,,,,,,194,2390,3577,2107,1072,216,177,123,229,290,93,97,232,2763,4045,2305,1223,271,212,143,259,299,104,110,185,2149,3469,1887,815,190,167,121,227,290,76,97,2808,43799,75128,30849,15345,2984,2729,2007,3543,4188,989,1501
564,565.0,UTTAR PRADESH,HARDOI,542954,535060,215612,559,318889,170465,193929,170218,193606,121062,146157,163266,442,280,85997,2955925,60015,2097967,145,5374,471,1157142,5059266,177,1,10792,1714,10806,1740,6472233,34513,368853,363247,5606,930159613,4738,4650,88,17427,70678,467159,1013835,510458,812826,651289,541657,291158,675640,14700,30838,4689318,,,,,,15576,55892,88142,64945,53191,32348,13037,4001,8973,6739,3493,15303,18752,61570,95672,69869,57077,34094,13586,4202,9339,7141,3651,15947,11899,51147,88001,68472,53697,33538,16073,4779,5618,4947,3047,11709,152756,711082,1387499,996190,775785,466022,216037,77856,62378,71701,38941,123991
565,566.0,UTTAR PRADESH,HATHRAS,72874,70846,19754,26,51066,26470,29376,26423,29316,8266,20987,22857,5,29,14799,267416,6169,108904,19,280,257,56697,376600,2,0,839,80,845,81,137716,3638,67942,66280,1662,79072884,873,835,38,0,42950,97483,94221,49355,39883,19790,12930,6804,12898,400,112,285141,,,,,,6679,8437,17568,5486,3618,3652,803,180,320,314,284,1697,7123,9126,19200,5893,3944,3947,885,213,354,349,307,1823,4403,6269,13431,3928,2714,2255,572,148,174,231,236,1264,42149,65089,156152,36592,29099,20284,6154,2134,1666,2724,3028,11755
566,567.0,UTTAR PRADESH,JALAUN,199628,191913,65464,255,126194,96826,158440,96708,158172,62650,83208,130065,3434,361,51832,1907780,31289,1176231,87,3086,848,1071291,3087097,1303,1,6368,1171,6385,1178,1012209,14748,219446,208938,10508,546189870,3971,3376,595,7126,64919,253778,492667,236209,391522,370534,314417,127568,428116,11400,399257,2834391,,,,,,21960,47298,50325,39301,37699,7640,3304,422,3729,9372,8710,13105,32298,71165,76908,59767,56399,10958,4749,647,5308,13349,12947,19577,16838,41419,44851,31700,26613,4645,1304,227,2517,6707,5606,9685,230037,709417,779597,496307,401097,54757,19857,3071,34591,121090,87156,153410
567,568.0,UTTAR PRADESH,JAUNPUR,329681,299638,127917,2736,168985,113357,131452,113087,131009,38594,97030,110633,422,189,57541,2035608,38840,1372068,649,21211,703,1270042,3428887,197,3,7303,2095,7320,2136,2282142,28715,230031,218911,11120,617494618,9842,9649,193,19747,46191,351670,544560,381504,469760,455569,303363,296191,537637,26000,16861,3143571,,,,,,24799,49416,63233,50011,33326,13770,8141,3765,6809,12671,10596,13041,27666,54646,70282,55297,36468,14973,8801,4018,7425,13865,11303,14290,19704,41372,54138,40099,22525,10001,5609,2654,4887,9670,8496,9409,258791,645368,911134,604402,319577,133485,83897,35633,69252,149330,129908,88529
568,569.0,UTTAR PRADESH,JHANSI,170864,168045,60330,1435,106280,69586,126560,69543,126466,51416,59781,104607,6074,221,36847,1731554,22315,1002542,619,36626,209,1097034,2770722,2101,127,5769,1455,5791,1488,10809545,16696,200138,165049,35089,475158149,7305,5468,1837,25767,47943,159125,244844,191696,264337,262450,256295,165368,424198,29300,726719,2636795,,,,,,23384,37502,39533,32088,21970,5732,756,183,4498,7081,2880,10024,39436,64965,68004,55190,36686,8938,1048,245,7181,11110,4227,15387,16825,30708,33910,26734,16072,3447,372,57,2784,4921,1948,6768,293413,658753,728522,517797,298959,46071,4930,991,35517,76622,28015,82685
569,570.0,UTTAR PRADESH,KANNAUJ,140090,134720,53412,45,81263,59582,71150,59503,71016,32090,48309,55884,53,172,28820,815385,19466,538268,23,782,2711,216989,1354435,26,0,2775,538,2788,545,2038237,20507,124904,124147,757,259149202,69,68,1,0,67418,181292,227790,160702,177431,162255,129942,87897,154378,3800,1530,1186759,,,,,,8799,27900,29864,24557,23039,11358,4617,1900,5207,9567,5479,9852,10009,32140,33394,27032,25480,12335,4991,2130,5523,10462,5818,10860,5786,20393,22136,17553,16240,7679,2906,1178,3350,5338,3385,5721,65843,258382,284172,214048,186711,76683,30443,12939,44278,68616,47707,64613
570,571.0,UTTAR PRADESH,KANPUR DEHAT,203303,199435,76911,1928,120596,48216,59537,48176,59476,35210,36810,43596,49,205,20545,563908,16038,430654,227,6245,399,244007,1000807,13,1,2241,461,2249,464,3001417,11888,150751,148323,2428,194859291,6,5,1,0,43576,153795,180399,127143,136084,109058,78977,61294,106049,3600,1328,879615,,,,,,4097,13738,19481,16340,15647,6228,2649,850,10597,9266,9674,17263,4685,15875,22647,18751,18216,7119,3091,1018,11845,10373,10836,19534,2252,9300,14536,12518,11958,4544,2236,552,6230,7486,6433,11572,24918,100519,180836,135497,141385,48604,23345,6148,57499,82689,66123,133740
571,572.0,UTTAR PRADESH,KANPUR NAGAR,199461,196139,81119,4245,110775,41504,51989,41485,51961,29029,31045,37656,130,76,17481,416227,12917,304201,647,16437,157,181549,736865,52,3,1730,442,1733,453,1546356,18877,113206,109865,3341,149801388,1956,1899,57,0,48655,132682,155447,94874,94710,73277,45720,32313,44592,1000,13728,611684,,,,,,7475,21580,21324,13375,12043,3989,410,232,1315,2895,3986,6512,9204,25837,25007,15743,13740,4550,449,251,1426,3330,4601,7315,5146,15362,16148,10206,7202,1588,155,124,468,1997,2799,4256,61688,183223,191447,108852,73211,14363,2333,1373,4897,25461,29643,40507
572,573.0,UTTAR PRADESH,KASHGANJ,124387,119802,23935,85,95782,44356,57863,44034,57362,24126,38563,48356,183,162,30313,861498,8220,218818,30,897,141,220792,1081213,26,0,2178,321,2180,341,8355555,6014,99347,96928,2419,191368198,5672,5560,112,10320,59706,139257,172337,137269,140370,111442,81483,68166,158758,10400,9053,959498,,,,,,2314,15976,22467,20771,17428,3947,3175,901,1052,2245,5118,20650,2914,19599,27451,25344,20977,4610,3670,1024,1242,2539,5858,24152,1601,13847,19221,17035,13941,3354,2334,728,740,1898,4253,15985,18409,155771,239888,201005,163442,32380,23666,9556,7122,19815,40306,176881
573,574.0,UTTAR PRADESH,KAUSHAMBI,194310,188220,105151,72,82997,49058,65936,48852,65645,27772,39076,50249,123,47,15063,413010,23981,632780,32,512,856,450681,1046302,80,0,2345,111,2359,122,29535983,12350,133392,121271,12121,206129637,7071,6414,657,3132,47520,166473,202232,149648,123675,110166,74109,68649,91350,8200,4280,909370,,,,,,3870,23691,27605,10430,4224,1162,320,100,791,5897,5054,15396,5019,29567,34928,12329,5136,1432,389,104,1137,7248,6318,19078,2804,18207,21709,7270,2632,600,105,94,693,3911,4095,10132,41520,256772,342122,89491,35618,9576,1316,1191,12688,57616,64077,134315
574,575.0,UTTAR PRADESH,KHERI,484161,470755,172308,7965,290482,152137,191614,151974,191359,98288,129484,158763,215,521,76448,1967934,50931,1304659,2105,38037,2540,791805,3310630,85,0,7425,757,7435,799,30518318,53519,408981,401436,7545,677385895,2783,2773,10,18495,175336,526711,709112,408789,433747,344463,229506,152638,311654,11000,11084,2836130,,,,,,19646,77208,84647,41565,16649,1507,1455,1321,7644,14315,22753,37666,25691,92148,99601,48321,20667,1816,1747,1563,8868,16983,26421,43083,14816,65841,74848,33239,13043,1424,1328,1129,4867,11662,17828,28805,181601,826761,1002518,392983,167386,16356,21253,14084,55588,133976,180051,321483
575,576.0,UTTAR PRADESH,KUSHI NAGAR,372852,363893,119718,660,243515,121331,154502,121182,154286,55317,107934,135191,382,402,72715,2219944,35069,1105454,150,4795,7949,1077970,3330193,125,0,7107,1054,7126,1068,170009916,24960,284378,256749,27629,632010615,5676,5436,240,17944,57996,413460,806442,429700,491397,385346,250589,142755,320702,17200,21874,2997170,,,,,,12304,65554,84507,14086,3161,3244,1085,467,3738,7892,5105,7369,15275,81368,103075,16735,3824,4028,1255,542,4270,9138,6095,8470,10142,60425,88411,14424,1723,2713,1092,808,2935,7461,5119,5940,136063,1048686,1616263,163219,22644,41760,17304,16408,30249,102260,74356,68249
576,577.0,UTTAR PRADESH,LALITPUR,161577,158792,37427,11561,109804,73090,114785,73074,114762,49731,65246,99043,1090,144,43375,1338436,16740,498705,5131,148813,107,769263,1985954,252,49,4548,1836,4561,1849,196186,14912,211925,204562,7363,425617988,1686,1548,138,30816,58964,247727,350590,250744,285458,217876,123634,140328,190082,27600,93003,1774732,,,,,,24857,41964,42306,5885,3388,997,164,207,2047,5040,2982,8831,36713,63688,63801,8364,4686,1374,204,291,2651,6662,4068,12382,21083,39332,40936,5798,2088,678,101,64,1088,4361,3411,6885,323255,668061,719276,62273,21637,7458,743,727,10117,48738,38189,85532
577,578.0,UTTAR PRADESH,LUCKNOW,170154,167324,104431,566,62327,41492,49975,41439,49907,38624,34867,41083,129,102,11012,324983,23771,669796,84,2290,292,238388,997069,89,0,2116,453,2118,453,35741003,8068,157232,153678,3554,191223582,1323,1302,21,0,44899,127228,159237,131210,121597,117479,74744,69675,138094,12700,206,892773,,,,,,3245,15342,19589,17353,12069,5007,1640,189,2806,8556,8718,15475,3635,17243,22191,19195,13341,5513,1822,196,2991,9346,9623,17544,2322,11999,16130,14342,10371,3836,1293,141,2217,6198,7040,12370,20989,142798,208517,164589,108550,38834,14065,1326,20409,68812,71458,136722
578,579.0,UTTAR PRADESH,MAHARAJGANJ,295983,280553,71068,1776,207709,152967,207261,152883,207103,56342,136093,178134,627,761,98717,3006560,36540,1109896,836,30986,232,1476379,4147442,189,2,8719,2077,8758,2112,2149971,15610,313216,282235,30981,762374433,7042,6832,210,13738,138921,534732,773079,464627,516141,494649,344687,235889,597683,31600,32539,3734998,,,,,,7746,85277,105727,26207,2625,2746,1692,3776,10807,10469,6481,14462,10461,106807,137946,33020,3270,3315,2039,4279,12412,12204,7565,17192,5859,74430,102940,25432,2011,1853,1801,3114,8654,11453,5570,11041,101470,1182991,1858206,335800,34792,23797,25384,61503,129096,183824,90123,137561
579,580.0,UTTAR PRADESH,MAHOBA,94573,91926,24690,128,67108,31179,54701,31157,54653,24147,27543,45676,555,36,20283,657046,7233,233841,27,805,24,360154,891692,168,0,2039,101,2046,110,35079243,7969,106129,99793,6336,173167153,94,87,7,0,32713,90107,143049,78515,105958,114889,85171,48306,129054,3700,60230,800793,,,,,,12254,17256,15951,8148,1971,1229,67,537,483,1400,1808,1966,19957,28878,26186,12458,3004,1623,84,818,750,2042,2614,2971,9767,14838,14995,6866,1576,763,34,408,333,1038,1534,1667,160304,265945,270727,93054,20566,9038,500,8518,5658,15728,22595,19059
580,581.0,UTTAR PRADESH,MAINPURI,142400,137674,41186,135,96353,57858,74361,57838,74330,35408,48929,60774,256,101,33548,1069098,15336,495795,45,1713,230,410185,1566606,106,0,3425,238,3443,254,4660065,9820,129204,121326,7878,297131388,5343,5234,109,22303,49308,177985,234319,186582,217621,189597,141633,136590,225666,16900,9361,1451989,,,,,,13269,23740,28567,21393,14663,4887,2636,695,5137,6633,3213,6740,16354,28775,34429,25711,17359,5783,2950,745,6034,8013,3676,7905,9426,20413,25872,19499,13794,4594,2634,569,3578,6501,3432,4833,112832,274666,381689,273495,179199,59866,30067,6860,40460,112222,50048,64158
581,582.0,UTTAR PRADESH,MATHURA,120187,115145,47066,370,67709,41254,59254,40891,58602,19014,35258,49363,76,43,21143,534334,14034,344858,81,1812,51,301692,881004,26,0,1643,120,1666,128,18327671,8295,103451,92093,11358,153029586,6173,5185,988,74953,52004,157970,165626,119378,107485,82738,60896,46740,81115,3200,4528,749890,,,,,,5100,21782,24769,16061,7535,1982,1147,631,384,742,287,867,6973,30086,34055,21788,10407,2714,1393,902,524,1037,465,1291,3874,18935,22318,14378,5286,1568,689,526,274,518,246,475,40466,235990,301646,180438,67072,16816,8024,7329,4220,8878,3571,7230
582,583.0,UTTAR PRADESH,MAU,227511,223246,62794,902,159550,128369,149816,128177,149597,64470,111920,127472,2139,427,79381,3792016,31998,1483798,541,26882,416,2129658,5302696,598,17,9439,4518,9455,4566,1197228,19447,192822,191093,1729,804441399,948,931,17,13109,33490,216930,612970,288467,574159,717412,618866,438840,1581162,75400,145679,5113207,,,,,,36203,46328,62698,52317,38005,14689,4818,4184,18371,19908,18400,18356,40966,51686,70359,57452,41104,15458,5046,4476,19329,21037,19118,19247,30258,44865,58716,51711,36486,15555,5075,3213,13849,19652,13784,12525,501446,809208,1084362,922255,632351,242626,78449,62039,194359,356412,245351,174517
583,584.0,UTTAR PRADESH,MEERUT,48723,43305,19090,2,24213,13149,16667,13075,16577,7217,11751,14779,157,34,6163,216679,5588,187819,0,0,415,165512,404498,81,0,696,61,708,69,4254015,3384,47388,43707,3681,60090888,686,672,14,12982,13820,41985,51092,36729,51062,46154,31919,35064,80965,15000,708,372167,,,,,,2856,5587,6345,4207,2227,2293,1433,627,755,1587,1640,1758,3465,7130,7942,5120,2747,2708,1664,719,828,1793,1937,2070,2340,4822,5580,3580,1964,1680,1194,554,650,1408,1357,1433,32841,77983,92828,54721,27183,20836,16670,7955,9646,23379,21435,19021
584,585.0,UTTAR PRADESH,MIRZAPUR,275708,266914,116478,3427,147009,74739,111194,74618,110990,47579,62344,90391,210,78,30018,878205,31654,943711,672,17354,1075,769361,1839270,118,1,4110,1059,4127,1067,17790335,18807,236954,195608,41346,371837491,5214,4679,535,66283,60788,251327,366512,189308,242868,224293,164489,90998,228038,6200,15333,1593651,,,,,,14096,32341,41805,24518,9402,5563,1024,591,2605,3991,3752,7928,20192,46600,60414,33140,12388,7189,1416,858,3337,5354,5047,10374,10795,26912,37038,21323,6712,3037,771,544,1629,2813,3304,6074,163477,410342,623570,300000,91397,41876,10427,8012,19275,41125,49934,80719
585,586.0,UTTAR PRADESH,MORADABAD,143347,136360,30968,33,105359,67632,90671,67550,90563,26017,53881,68513,256,158,40412,1104909,13456,354927,13,270,480,478189,1460106,70,0,3072,504,3082,507,6548421,8815,143652,137439,6213,275334102,390,368,22,3350,67414,213801,277179,176221,174532,169886,106865,85360,162466,13800,12584,1266343,,,,,,13901,34817,36280,18567,9552,2348,557,689,681,1720,2115,16844,17387,44919,47004,23153,11451,2844,679,853,878,2162,2586,21430,10361,28939,28826,12868,4953,1420,474,503,432,732,1693,12144,132923,448907,429417,169438,66240,15119,5773,6258,4696,9368,22815,149154
586,587.0,UTTAR PRADESH,MUZAFFARNAGAR,76035,64968,18815,169,45984,18261,21146,18229,21106,16414,15347,17548,28,24,11178,314112,4133,103301,36,781,480,132237,418194,6,0,859,173,863,175,1017832,5851,64309,61613,2696,74485301,1347,1305,42,6760,26382,51507,71198,47442,49513,38700,37738,22910,69993,2000,811,362838,,,,,,1920,6407,8198,5168,3979,2235,1186,1048,2562,2919,2297,4161,2420,7287,9142,5830,4383,2431,1312,1138,2810,3234,2528,4444,1488,5255,6832,4084,3196,1595,916,885,2253,2618,2000,3509,19045,62739,82015,45134,37126,17308,12485,8852,29753,34523,26273,42941
